USR_ID,CLIENT_TIME,SESSION_ID,TOY_AMOUNT,TOY_NAME,UNLOCK_CAUSE,ISNEWTOY,TOY_UNLOCKED_METHOD
u5101358562162913243,2024-04-01T11:39:44Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u8075636138002374804,2024-04-01T11:39:29Z,2,1,Shooting Star_VU117,Free Gift,1,Free_Gift
u7382528162595124491,2024-04-01T11:39:32Z,4,4,TRICERATOPS_VV224,Toy Scan,0,QR_Code
u7382528162595124491,2024-04-01T11:39:40Z,4,4,TRICERATOPS_VV224,Toy Scan,0,QR_Code
u7382528162595124491,2024-04-01T11:39:50Z,4,4,EAGLE_EMBOSS_VT015,QR Code,0,QR_Code
u606256766071212924,2024-04-01T11:39:32Z,5,0,GOAT_VD309,QR Code,1,QR_Code
u6140287629785420144,2024-04-01T11:39:53Z,5,5,Crown_VU192,Free Gift,1,Free_Gift
u4310975687443843311,2024-04-01T11:39:36Z,13,4,Freestyle Skyer_VU168,Toy Scan,1,Toy_Scan
u1148616989660825347,2024-04-01T11:39:56Z,1,0,ANNA_YOUNG_WITH_OLAF_VTD14,Deep_Link,1,Deeplink
u6803202763715379860,2024-04-01T11:39:45Z,2,0,VEGETA_SSGSS_VTD09,QR Code,1,QR_Code
u3125943348681024788,2024-04-01T11:40:06Z,3,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u8862261452887941263,2024-04-01T11:39:56Z,1,0,BOLD_VT055,Deep_Link,1,Deeplink
u8862261452887941263,2024-04-01T11:40:11Z,1,1,BUNZ_VD282,Free Gift,1,Free_Gift
u3993500932027257419,2024-04-01T11:40:16Z,2,2,FROG_VD307A,Toy Scan,1,Toy_Scan
u606256766071212924,2024-04-01T11:40:20Z,5,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u7488013413377682366,2024-04-01T11:40:08Z,2,0,Anna_VU335,QR Code,1,QR_Code
u8764472567301591305,2024-04-01T11:40:23Z,3,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u600369948905057930,2024-04-01T11:40:54Z,2,0,GUITAR_1_PARROCK_VTB45,QR Code,1,QR_Code
u1371878066416019919,2024-04-01T11:40:54Z,3,0,ELSA_WITH_FRIENDSHIP_PENDANT_VTD15,QR Code,1,QR_Code
u4268937712183860916,2024-04-01T11:39:45Z,12,7,ELEPHANT_VT189,Toy Scan,0,Toy_Scan
u4859765667009609978,2024-04-01T11:40:43Z,1,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u357427762519338669,2024-04-01T11:40:46Z,1,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u1414472141512178960,2024-04-01T11:40:43Z,2,0,ANNA_YOUNG_WITH_OLAF_VTD14,QR Code,1,QR_Code
u4860150219026025483,2024-04-01T11:41:01Z,1,0,FINZ_VD150,Deep_Link,1,Deeplink
u1334179605176045078,2024-04-01T11:41:16Z,5,0,SNOW_WHITE_VV387,Toy Scan,1,Toy_Scan
u4121455737163144175,2024-04-01T11:41:05Z,4,4,Shooting Star_VU117,Free Gift,1,Free_Gift
u6828313673449208385,2024-04-01T11:40:56Z,2,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u7471070341536323608,2024-04-01T11:41:21Z,5,2,BUNZ_VD282,Free Gift,1,Free_Gift
u357427762519338669,2024-04-01T11:41:21Z,2,1,MRS_CLAUS_VT246,Toy Scan,1,Toy_Scan
u1334179605176045078,2024-04-01T11:41:34Z,5,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u7471070341536323608,2024-04-01T11:41:40Z,5,3,YOUNG_GRU_DV597,QR Code,0,QR_Code
u6140287629785420144,2024-04-01T11:41:33Z,5,6,Shooting Star_VU117,Free Gift,1,Free_Gift
u5415806457870728517,2024-04-01T11:42:01Z,3,2,RED_PANDA_VT300,Free Gift,1,Free_Gift
u3309283819152759522,2024-04-01T11:40:32Z,3,2,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u1332546967064089832,2024-04-01T11:41:42Z,5,0,FLOWERY_NORA_VT030,Toy Scan,1,Toy_Scan
u4859765667009609978,2024-04-01T11:41:51Z,2,1,BUNZ_VD282,Free Gift,1,Free_Gift
u1332546967064089832,2024-04-01T11:41:58Z,5,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u5101358562162913243,2024-04-01T11:41:57Z,3,2,Finger Excavator_VU088,Toy Scan,1,Toy_Scan
u5076960524730685010,2024-04-01T11:42:06Z,6,6,Crown_VU192,Free Gift,1,Free_Gift
u1334179605176045078,2024-04-01T11:42:10Z,5,2,HELMET_DV250,Toy Scan,1,Toy_Scan
u4234879745407771433,2024-04-01T11:41:54Z,5,1,BUNZ_VD282,Free Gift,1,Free_Gift
u2376318688874313476,2024-04-01T11:42:06Z,2,0,OCEAN_GIRL_VV329,Toy Scan,1,Toy_Scan
u357427762519338669,2024-04-01T11:42:10Z,2,2,MECADONTE_DV506,Toy Scan,1,Toy_Scan
u5101358562162913243,2024-04-01T11:42:38Z,4,3,SELFIE_EAGLE_VT103,Toy Scan,1,Toy_Scan
u453553197660780489,2024-04-01T11:42:50Z,1,0,Donald_VTD21,Deep_Link,1,Deeplink
u5695170426448617142,2024-04-01T11:49:45Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u8617643353928873140,2024-04-01T11:49:24Z,4,2,RED_PANDA_VT300,Free Gift,1,Free_Gift
u7070655296512852741,2024-04-01T11:49:48Z,2,0,CROCODILE_VEHICLE_VTD17,Toy Scan,1,Toy_Scan
u3753022015135153898,2024-04-01T11:49:54Z,4,3,MOUSE_X-RAY_VT102,Toy Scan,1,Toy_Scan
u2376318688874313476,2024-04-01T11:47:41Z,3,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u5737623645689442829,2024-04-01T11:49:49Z,3,1,BUNZ_VD282,Unknown,1,Unknown
u4597829899501614562,2024-04-01T11:50:06Z,17,7,Shooting Star_VU117,Free Gift,1,Free_Gift
u5832383722573347995,2024-04-01T11:50:13Z,8,3,Light Fairy_DVA02,Deep_Link,0,Deeplink
u5832383722573347995,2024-04-01T11:50:17Z,9,3,Light Fairy_DVA02,Deep_Link,0,Deeplink
u5832383722573347995,2024-04-01T11:50:21Z,10,3,Light Fairy_DVA02,Deep_Link,0,Deeplink
u5832383722573347995,2024-04-01T11:50:22Z,11,3,Light Fairy_DVA02,Deep_Link,0,Deeplink
u5832383722573347995,2024-04-01T11:50:24Z,12,3,Light Fairy_DVA02,Deep_Link,0,Deeplink
u5832383722573347995,2024-04-01T11:50:25Z,13,3,Light Fairy_DVA02,Deep_Link,0,Deeplink
u5846966661674690342,2024-04-01T11:50:37Z,1,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u141609827658357389,2024-04-01T11:50:29Z,2,0,Fox_VU326,Toy Scan,1,Toy_Scan
u1907303368939509785,2024-04-01T11:50:20Z,2,0,TILTING_PAPA_TREX_VT052,Toy Scan,1,Toy_Scan
u125565138239342270,2024-04-01T11:50:50Z,18,3,GUITAR_1_PARROCK_VTB45,Toy Scan,0,Toy_Scan
u2748427240376909446,2024-04-01T11:50:43Z,1,0,SPACE_DRONE_VD035,Free Gift,1,Free_Gift
u3753022015135153898,2024-04-01T11:50:56Z,5,4,RESCUE_HELI_VT191,Toy Scan,1,Toy_Scan
u141609827658357389,2024-04-01T11:51:03Z,3,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u1907303368939509785,2024-04-01T11:51:07Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u3993500932027257419,2024-04-01T11:51:23Z,5,5,BUNZ_VD282,Free Gift,1,Free_Gift
u1287840438244615038,2024-04-01T11:30:55Z,2,3,SHUTTLES_VD278,Toy Scan,0,Deeplink
u3753022015135153898,2024-04-01T11:51:11Z,5,5,SPIN_SEAHORSE_VT061,Toy Scan,1,Toy_Scan
u3753022015135153898,2024-04-01T11:51:31Z,5,6,GREGORY_VT072,Toy Scan,1,Toy_Scan
u8424702033625986281,2024-04-01T11:51:16Z,5,2,BUNZ_VD282,Free Gift,1,Free_Gift
u6041367493323020713,2024-04-01T11:51:29Z,7,4,TIGER_VDB06,Reward System,1,Reward_System
u8617643353928873140,2024-04-01T11:51:45Z,4,2,PARROCK_PERCUSSIONIST_VTB47,Toy Scan,0,Toy_Scan
u475807018382032837,2024-04-01T11:50:57Z,12,5,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u7344005549531457572,2024-04-01T11:51:51Z,1,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u8268846227043879566,2024-04-01T11:51:37Z,5,4,SPACE_DRONE_VD035,Free Gift,1,Free_Gift
u5832383722573347995,2024-04-01T11:51:39Z,14,3,Light Fairy_DVA02,Deep_Link,0,Deeplink
u3753022015135153898,2024-04-01T11:51:50Z,5,7,PROTONE_VT198A,Toy Scan,1,Toy_Scan
u8635235479553462344,2024-04-01T11:52:06Z,8,7,YELLOW_ZEBRASOMA_VT187,Reward System,1,Reward_System
u4121455737163144175,2024-04-01T11:52:04Z,4,5,LIGHT_DEER_VU344C,Reward System,1,Reward_System
u3753022015135153898,2024-04-01T11:52:20Z,5,8,SELFIE_EAGLE_VT103,Toy Scan,1,Toy_Scan
u243691447386891025,2024-04-01T11:52:35Z,4,0,ANTELOPE_VT292,QR Code,1,QR_Code
u5579058971186157012,2024-04-01T11:52:18Z,2,0,Ariel_VD340,Toy Scan,1,Toy_Scan
u7706039201181069709,2024-04-01T11:52:25Z,8,3,RED_PANDA_VT300,Free Gift,1,Free_Gift
u7130510187093132276,2024-04-01T11:52:41Z,1,0,ELSA_YOUNG_WITH_OLAF_VTD16,Deep_Link,1,Deeplink
u6174107360205127333,2024-04-01T11:52:33Z,1,0,ELSA_WITH_FRIENDSHIP_PENDANT_VTD15,Deep_Link,1,Deeplink
u3993500932027257419,2024-04-01T11:52:49Z,5,6,Eagle_VU038,Toy Scan,1,Toy_Scan
u114799921138473495,2024-04-01T11:52:34Z,4,1,BUNZ_VD282,Free Gift,1,Free_Gift
u3753022015135153898,2024-04-01T11:52:45Z,5,9,BIG_JET_VT194,Toy Scan,1,Toy_Scan
u243691447386891025,2024-04-01T11:52:56Z,4,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u6041367493323020713,2024-04-01T11:52:55Z,7,5,SPACE_DRONE_VD035,Free Gift,1,Free_Gift
u2315093090083612884,2024-04-01T10:42:52Z,2,0,SNORKELING_SOPHIE_VD238,Toy Scan,1,Toy_Scan
u8634269236240091785,2024-04-01T10:42:40Z,2,1,ANNA_YOUNG_WITH_OLAF_VTD14,QR Code,0,Deeplink
u1006812793907488116,2024-04-01T10:43:18Z,7,2,GOKU_SSGSS_VTD05,QR Code,1,QR_Code
u597650883521508195,2024-04-01T10:43:22Z,2,0,KEYBOARD_PARROCK_VTB46,Toy Scan,1,Toy_Scan
u2315093090083612884,2024-04-01T10:43:27Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u316105324303606749,2024-04-01T10:43:18Z,1,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u8341403027968806809,2024-04-01T10:43:22Z,3,2,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u3780127426178976665,2024-04-01T10:43:29Z,1,0,LADY_BUNNY_-_SACK_VD285B,Deep_Link,1,Deeplink
u1452073504160716692,2024-04-01T10:43:41Z,2,7,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u3780127426178976665,2024-04-01T10:43:45Z,1,1,BUNZ_VD282,Free Gift,1,Free_Gift
u3325156397294565008,2024-04-01T10:43:36Z,6,3,TRICERATOPS_VV224,QR Code,1,QR_Code
u2315093090083612884,2024-04-01T10:43:40Z,2,2,ADA_VD243,Toy Scan,1,Toy_Scan
u7935541001137513233,2024-04-01T07:53:19Z,3,1,Anna_VU335,Deep_Link,1,Deeplink
u6160774150648603524,2024-04-01T10:44:07Z,2,0,Hydra2_VU133A,Toy Scan,1,Toy_Scan
u6160774150648603524,2024-04-01T10:44:26Z,3,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u7192235135497841140,2024-04-01T10:44:03Z,1,0,Fox_VU326,Deep_Link,1,Deeplink
u7192235135497841140,2024-04-01T10:44:21Z,1,1,BUNZ_VD282,Free Gift,1,Free_Gift
u9016807739617476181,2024-04-01T10:44:17Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u718612818583007880,2024-04-01T10:44:35Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u6160774150648603524,2024-04-01T10:44:46Z,3,2,Hydra2_VU133A,Toy Scan,0,Toy_Scan
u4613664801320230923,2024-04-01T10:45:00Z,1,0,FROG_CRAYON_VT019,Deep_Link,1,Deeplink
u7556664997992937109,2024-04-01T10:44:48Z,2,0,ELSA_WITH_FRIENDSHIP_PENDANT_VTD15,QR Code,1,QR_Code
u9016807739617476181,2024-04-01T10:44:52Z,2,2,RED_PANDA_VT300,Free Gift,1,Free_Gift
u6882956607145464480,2024-04-01T10:45:07Z,8,12,SALTY_VV055A,Reward System,1,Reward_System
u718612818583007880,2024-04-01T10:45:03Z,2,2,Shooting Star_VU117,Free Gift,1,Free_Gift
u6160774150648603524,2024-04-01T10:45:00Z,3,2,Hydra2_VU133A,Toy Scan,0,Toy_Scan
u4613664801320230923,2024-04-01T10:45:20Z,1,1,BUNZ_VD282,Free Gift,1,Free_Gift
u5683696338708799883,2024-04-01T10:45:02Z,11,2,CINDERELLA_VV417,QR Code,1,QR_Code
u583364616121096086,2024-04-01T10:45:37Z,6,2,MUNCHY_VT085A,Free Gift,1,Free_Gift
u6160774150648603524,2024-04-01T10:45:45Z,3,2,BUNZ_VD282,Free Gift,1,Free_Gift
u3969564065110989073,2024-04-01T10:45:57Z,1,0,ELSA_YOUNG_WITH_OLAF_VTD16,Deep_Link,1,Deeplink
u1748689722444729866,2024-04-01T10:49:55Z,3,0,SPACE_DRONE_VD035,Free Gift,1,Free_Gift
u8005231949890267685,2024-04-01T10:50:00Z,2,2,IRONMAN_VV401,Toy Scan,1,Toy_Scan
u4685159433616311737,2024-04-01T10:49:36Z,1,0,DIMORPHODON_VV437,Deep_Link,1,Deeplink
u8455883909877047376,2024-04-01T10:50:07Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u871076494171467485,2024-04-01T08:23:18Z,7,4,SPACE_DRONE_VD035,Free Gift,1,Free_Gift
u871076494171467485,2024-04-01T08:25:50Z,7,5,DROMEDARY_VD306,Reward System,1,Reward_System
u871076494171467485,2024-04-01T10:49:38Z,9,6,OPPORTUNITY_VT213,QR Code,1,QR_Code
u7123148832628662207,2024-04-01T10:50:13Z,1,0,KEYBOARD_PARROCK_VTB46,Deep_Link,1,Deeplink
u7993792876729967344,2024-04-01T10:50:36Z,4,4,MUNCHY_VT085A,Free Gift,1,Free_Gift
u4685159433616311737,2024-04-01T10:49:58Z,1,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u8455883909877047376,2024-04-01T10:50:42Z,2,2,SQUEEZE_SCOUT_VT046,Toy Scan,0,Toy_Scan
u2971907177143206348,2024-04-01T10:50:55Z,3,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u1920994973554696576,2024-04-01T10:48:39Z,1,0,COSMOBUG_VD374,Deep_Link,1,Deeplink
u1920994973554696576,2024-04-01T10:49:00Z,1,1,Crown_VU192,Free Gift,1,Free_Gift
u1946181010630582765,2024-04-01T10:51:01Z,4,4,CLINK_VD097,Reward System,1,Reward_System
u1006812793907488116,2024-04-01T10:51:21Z,8,3,RED_PANDA_VT300,Free Gift,1,Free_Gift
u9012589419291494033,2024-04-01T10:51:37Z,2,0,KOMODO_DRAGON_VD310,Toy Scan,1,Toy_Scan
u7123148832628662207,2024-04-01T10:51:18Z,1,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u7324158471459285184,2024-04-01T10:51:49Z,6,3,SPACE_DRONE_VD035,Free Gift,1,Free_Gift
u8455883909877047376,2024-04-01T10:51:53Z,3,2,SQUEEZE_SCOUT_VT046,Toy Scan,0,Toy_Scan
u4319823711130821433,2024-04-01T10:51:45Z,3,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u1088942734389122190,2024-04-01T10:52:07Z,2,0,DIMORPHODON_VV437,QR Code,1,QR_Code
u5478202789767426148,2024-04-01T10:52:35Z,1,0,DISGUISE_OCTOPUS_VT009,Deep_Link,1,Deeplink
u7888943355231623753,2024-04-01T10:52:48Z,5,2,R_SOALA_VU254,Reward System,1,Reward_System
u7757018115029712542,2024-04-01T10:52:29Z,6,3,MOUSE_X-RAY_VT102,QR Code,1,QR_Code
u4264030806248665522,2024-04-01T10:52:34Z,3,0,CURLING_LIONESS_VV108A,Toy Scan,1,Toy_Scan
u5478202789767426148,2024-04-01T10:53:00Z,1,1,BUNZ_VD282,Free Gift,1,Free_Gift
u7993792876729967344,2024-04-01T10:53:17Z,4,5,Shooting Star_VU117,Free Gift,1,Free_Gift
u3644377922256955568,2024-04-01T10:53:10Z,2,0,ELSA_WITH_FRIENDSHIP_PENDANT_VTD15,QR Code,1,QR_Code
u6362267753135703421,2024-04-01T10:53:02Z,7,5,Shooting Star_VU117,Free Gift,1,Free_Gift
u6362267753135703421,2024-04-01T10:53:28Z,7,6,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u689350576408909838,2024-04-01T10:53:24Z,26,4,Cockatoo_VT186,Reward System,1,Reward_System
u7556664997992937109,2024-04-01T10:53:16Z,4,2,Stella_VTD12,Toy Scan,1,Toy_Scan
u7324158471459285184,2024-04-01T10:46:10Z,5,2,RED_PANDA_VT300,Free Gift,1,Free_Gift
u8955639167630544821,2024-04-01T10:46:31Z,1,0,MONKEY / KOALA_EN301J,Deep_Link,1,Deeplink
u6117311947100279565,2024-04-01T10:44:51Z,6,1,Crown_VU192,Free Gift,1,Free_Gift
u8066446998412348911,2024-04-01T10:45:48Z,2,2,RED_PANDA_VT300,Free Gift,1,Free_Gift
u7092078466460030075,2024-04-01T10:45:11Z,1,0,ELSA_YOUNG_WITH_OLAF_VTD16,Deep_Link,1,Deeplink
u7092078466460030075,2024-04-01T10:45:27Z,1,1,Shooting Star_VU117,Free Gift,1,Free_Gift
u4597829899501614562,2024-04-01T10:46:43Z,4,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u8221926578905329659,2024-04-01T10:46:52Z,8,5,Crown_VU192,Free Gift,1,Free_Gift
u2364303541667387899,2024-04-01T10:47:07Z,8,3,BIRDIE_VD236A,QR Code,1,QR_Code
u689350576408909838,2024-04-01T10:47:05Z,23,3,Shooting Star_VU117,Free Gift,1,Free_Gift
u5895873681179278739,2024-04-01T10:47:16Z,1,0,CURLING_LIONESS_VV108A,Deep_Link,1,Deeplink
u7993792876729967344,2024-04-01T10:47:28Z,4,3,Crown_VU192,Free Gift,1,Free_Gift
u5895873681179278739,2024-04-01T10:47:40Z,1,1,BUNZ_VD282,Free Gift,1,Free_Gift
u3431753473016232592,2024-04-01T10:47:58Z,5,2,ZEBRA_VV114,Free Gift,1,Free_Gift
u7324158471459285184,2024-04-01T10:48:23Z,6,2,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u7192235135497841140,2024-04-01T10:48:02Z,1,2,RED_PANDA_VT300,Free Gift,1,Free_Gift
u7556664997992937109,2024-04-01T10:48:23Z,4,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u8221926578905329659,2024-04-01T10:48:26Z,8,6,MUNCHY_VT085A,Free Gift,1,Free_Gift
u5531737714681867564,2024-04-01T10:48:41Z,1,0,Sheep_VU320,Deep_Link,1,Deeplink
u5531737714681867564,2024-04-01T10:49:01Z,1,1,BUNZ_VD282,Free Gift,1,Free_Gift
u4224514887400418738,2024-04-01T10:49:00Z,2,0,MONKEY / KOALA_EN301J,QR Code,1,QR_Code
u8005231949890267685,2024-04-01T10:49:10Z,2,0,HOWLER_SE662U,Toy Scan,1,Toy_Scan
u5514816607384924698,2024-04-01T10:48:58Z,2,0,ELSA_WITH_BRUNI_VDF02,Deep_Link,1,Deeplink
u5531737714681867564,2024-04-01T10:49:25Z,2,2,Sheep_VU320,Toy Scan,0,Deeplink
u4224514887400418738,2024-04-01T10:49:25Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u8221926578905329659,2024-04-01T10:49:39Z,8,7,ZEBRA_VV114,Free Gift,1,Free_Gift
u8066446998412348911,2024-04-01T10:49:29Z,2,3,ELEPHANT_TOURIST_VD108,Free Gift,1,Free_Gift
u6536287633040920170,2024-04-01T10:49:17Z,2,0,ELSA_WITH_BRUNI_VDF02,QR Code,1,QR_Code
u8451771309113275821,2024-04-01T10:49:26Z,2,1,BUNZ_VD282,Free Gift,1,Free_Gift
u8005231949890267685,2024-04-01T10:49:36Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u8455883909877047376,2024-04-01T10:49:48Z,2,0,SQUEEZE_SCOUT_VT046,Toy Scan,1,Toy_Scan
u4370141420229192661,2024-04-01T10:39:00Z,1,0,TILTING_PAPA_TREX_VT052,Deep_Link,1,Deeplink
u8341403027968806809,2024-04-01T10:39:00Z,2,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u5309187955974999806,2024-04-01T10:38:51Z,6,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u9016807739617476181,2024-04-01T10:39:09Z,1,0,Flora_VTD11,Deep_Link,1,Deeplink
u5772494016965777993,2024-04-01T10:39:10Z,2,3,TROTTER_VD168,Toy Scan,0,Toy_Scan
u6751382193069207438,2024-04-01T10:39:04Z,6,3,BUNZ_VD282,Free Gift,1,Free_Gift
u4879880189190414494,2024-04-01T10:39:11Z,1,0,Finger Excavator_VU088,Deep_Link,1,Deeplink
u4879880189190414494,2024-04-01T10:39:36Z,1,1,BUNZ_VD282,Free Gift,1,Free_Gift
u3367816128891198335,2024-04-01T10:39:34Z,1,0,SPINO_VT087A,Deep_Link,1,Deeplink
u4597829899501614562,2024-04-01T10:40:03Z,2,0,PARROCK_WITH_BASS_VTB48,Toy Scan,1,Toy_Scan
u9016807739617476181,2024-04-01T10:40:07Z,2,1,Flora_VTD11,QR Code,0,Deeplink
u8624646125460059717,2024-04-01T10:40:09Z,4,4,YOUNG_GRU_DV597,Toy Scan,0,Toy_Scan
u3367816128891198335,2024-04-01T10:40:03Z,1,1,BUNZ_VD282,Free Gift,1,Free_Gift
u3236324107731842750,2024-04-01T10:40:11Z,1,0,SHARK_VEHICLE_VTD19,Deep_Link,1,Deeplink
u6210802226765320906,2024-04-01T10:39:50Z,2,0,SQUEEZE_SCOUT_VT046,Deep_Link,1,Deeplink
u6210802226765320906,2024-04-01T10:40:08Z,2,1,BUNZ_VD282,Free Gift,1,Free_Gift
u5455431861427894789,2024-04-01T10:40:28Z,6,2,R_DOLPHIN _VU248,Reward System,1,Reward_System
u4370141420229192661,2024-04-01T10:40:26Z,2,1,TILTING_PAPA_TREX_VT052,Toy Scan,0,Deeplink
u6751382193069207438,2024-04-01T10:40:18Z,6,4,RED_PANDA_VT300,Free Gift,1,Free_Gift
u1946181010630582765,2024-04-01T10:40:23Z,4,3,BISON_VTB11,Reward System,1,Reward_System
u3236324107731842750,2024-04-01T10:40:39Z,1,1,Shooting Star_VU117,Free Gift,1,Free_Gift
u4780153308580758903,2024-04-01T10:40:31Z,2,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
u4780153308580758903,2024-04-01T10:40:43Z,2,1,BUNZ_VD282,Unknown,1,Unknown
u1452073504160716692,2024-04-01T10:40:28Z,2,5,SPACE_DRONE_VD035,Free Gift,1,Free_Gift
u2502897465315909586,2024-04-01T10:41:03Z,3,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u1452073504160716692,2024-04-01T10:41:05Z,2,6,MUNCHY_VT085A,Free Gift,1,Free_Gift
u7883801805149357013,2024-04-01T10:41:20Z,2,0,FOXY_PILOT_VD007,Toy Scan,1,Toy_Scan
u8341403027968806809,2024-04-01T10:41:31Z,2,1,BUNZ_VD282,Free Gift,1,Free_Gift
u7993792876729967344,2024-04-01T10:41:08Z,2,2,RED_PANDA_VT300,Free Gift,1,Free_Gift
u7883801805149357013,2024-04-01T10:41:34Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u8634269236240091785,2024-04-01T10:42:04Z,1,0,ANNA_YOUNG_WITH_OLAF_VTD14,Deep_Link,1,Deeplink
u2502897465315909586,2024-04-01T10:41:42Z,3,2,MUNCHY_VT085A,Free Gift,1,Free_Gift
u8199499374776824212,2024-04-01T10:42:07Z,2,0,VEGETA_SSGSS_VTD09,QR Code,1,QR_Code
u7888943355231623753,2024-04-01T10:42:31Z,5,2,COSMOBUG_VD374,Toy Scan,0,Toy_Scan
u2971907177143206348,2024-04-01T10:42:27Z,2,0,ELSA_WITH_BRUNI_VDF02,QR Code,1,QR_Code
u7017544442897383393,2024-04-01T10:57:11Z,3,0,MISTER_BUG_VTE10,Deep_Link,1,Deeplink
u9110435917454949987,2024-04-01T10:57:28Z,2,2,LION_VV211,Toy Scan,1,Toy_Scan
u718612818583007880,2024-04-01T10:57:28Z,2,3,WHITE_BEAR_VU354,Reward System,1,Reward_System
u745170969313316695,2024-04-01T10:51:56Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u7017544442897383393,2024-04-01T10:57:29Z,3,1,SPACE_DRONE_VD035,Free Gift,1,Free_Gift
u6165506696123275346,2024-04-01T10:57:25Z,3,2,BUNZ_VD282,Free Gift,1,Free_Gift
u745466101746113471,2024-04-01T10:57:42Z,2,0,TAN_PENGUIN_VT018,Toy Scan,1,Toy_Scan
u4336821881836741700,2024-04-01T10:57:56Z,2,0,MISTER_BUG_VTE10,QR Code,1,QR_Code
u8124636445279791516,2024-04-01T10:58:11Z,4,2,BUNZ_VD282,Free Gift,1,Free_Gift
u6675054820762444943,2024-04-01T10:58:06Z,2,1,VERVET_VV030,QR Code,0,Deeplink
u1088942734389122190,2024-04-01T10:58:06Z,5,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u1575513607703409917,2024-04-01T10:58:06Z,4,0,BUNZ_VD282,Free Gift,1,Free_Gift
u8669486957106845905,2024-04-01T10:58:16Z,1,0,ASTRONAUT_WITH_SPACE_SKATEBOARD_VTD04A,Deep_Link,1,Deeplink
u8669486957106845905,2024-04-01T10:58:32Z,1,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u5165565210293869393,2024-04-01T10:58:17Z,1,0,SQUEEZE_SCOUT_VT046,Deep_Link,1,Deeplink
u1088942734389122190,2024-04-01T10:58:37Z,5,2,MUNCHY_VT085A,Free Gift,1,Free_Gift
u8864008185856858343,2024-04-01T10:58:43Z,2,0,EAGLE_CRAYON_VT020,QR Code,1,QR_Code
u745466101746113471,2024-04-01T10:58:45Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u5165565210293869393,2024-04-01T10:58:47Z,2,1,JERRY_GEKO_VD224B,Toy Scan,1,Toy_Scan
u5165565210293869393,2024-04-01T10:59:06Z,2,2,RED_PANDA_VT300,Free Gift,1,Free_Gift
u8864008185856858343,2024-04-01T10:59:05Z,2,1,RED_PANDA_VT300,Free Gift,1,Free_Gift
u1575513607703409917,2024-04-01T10:59:23Z,6,1,BATMAN_WITH_JET-PACK_VTF04,Deep_Link,1,Deeplink
u745466101746113471,2024-04-01T10:59:10Z,2,2,TILTING_PAPA_TREX_VT052,Toy Scan,1,Toy_Scan
u5165565210293869393,2024-04-01T10:59:31Z,3,3,DISGUISE_OCTOPUS_VT009,Toy Scan,1,Toy_Scan
u2104384370264825388,2024-04-01T10:59:28Z,1,0,RED_PANDA_VT300,Free Gift,1,Free_Gift
